code,name,energy_kcal,protein_g,fat_g,carb_g,fiber_g,calcium_mg,iron_mg,sodium_mg,bdd_pct,state,group,cuisine,portion_g_cooked,aliases,note
idn-es-campur-medan,Es Campur Medan,118.0,1.3,4.0,19.0,0.9,35,0.5,28,100,Olahan,Minuman,,300,Es Campur Durian Medan Es Campur Sumatera,Medan Style Mixed Ice With Syrup & Tape · Es Campur Durian Medan Es Campur Sumatera · 1 mangkok (300 ml) · Sumatera Utara/Jus & Es Buah · src:Recipe calc · conf:medium
idn-es-markisa,Es Markisa,62.0,0.3,0.1,15.2,0.6,10,0.3,8,100,Olahan,Minuman,,250,Es Markisa Medan Sirup Markisa,Iced Passion Fruit Drink · Es Markisa Medan Sirup Markisa · 1 gelas (250 ml) · Sumatera Utara/Jus & Es Buah · src:Recipe calc · conf:medium
idn-jus-terong-belanda,Jus Terong Belanda,68.0,1.0,0.3,15.8,1.5,12,0.5,8,100,Olahan,Minuman,,250,Jus Terung Belanda Jus Tiwul Belanda,Tamarillo Juice · Jus Terung Belanda Jus Tiwul Belanda · 1 gelas (250 ml) · Sumatera Utara/Jus & Es Buah · src:Recipe calc · conf:medium
idn-roti-buaya,Roti Buaya,306.0,8.0,6.0,55.0,1.8,60,2.2,300,100,Olahan,Roti & Bakery,,70,Roti Buaya Betawi Roti Pengantin Betawi,Betawi Crocodile Shaped Ceremonial Bread · Roti Buaya Betawi Roti Pengantin Betawi · 1 potong · DKI Jakarta/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-gambang,Roti Gambang,338.0,6.0,10.0,56.0,2.0,50,2.5,220,100,Olahan,Roti & Bakery,,60,Roti Gambang Betawi Roti Ganjel Rel Roti Kaliurang,Betawi Brown Sugar Sesame Bread · Roti Gambang Betawi Roti Ganjel Rel Roti Kaliurang · 1 potong · DKI Jakarta/Roti & Pastry · src:Recipe calc · conf:high
idn-pisang-bolen-keju-cokelat,Pisang Bolen Keju Cokelat,355.0,5.5,17.0,45.0,1.7,80,1.0,200,100,Olahan,Roti & Bakery,,70,Bolen Pisang Pisang Bolen Kartika Sari,Baked Puff Pastry Banana With Cheese · Bolen Pisang Pisang Bolen Kartika Sari · 1 buah · Jawa Barat/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-unyil,Roti Unyil,337.0,7.5,11.0,52.0,1.8,60,2.0,300,100,Olahan,Roti & Bakery,,60,Roti Mini Bogor Roti Unyil Venus,Bogor Mini Filled Buns · Roti Mini Bogor Roti Unyil Venus · 3 buah · Jawa Barat/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-bluder,Roti Bluder,349.0,8.0,13.0,50.0,1.5,60,2.0,290,100,Olahan,Roti & Bakery,,70,Bluder Cokro Roti Bluder Madiun,Madiun Rich Soft Butter Bun · Bluder Cokro Roti Bluder Madiun · 1 buah · Jawa Timur/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-sisir,Roti Sisir,354.0,7.5,12.0,54.0,1.6,60,2.0,320,100,Olahan,Roti & Bakery,,60,Roti Sisir Manis Roti Sisir Mentega,Layered Butter Comb Bread · Roti Sisir Manis Roti Sisir Mentega · 2 potong · Jawa Timur/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-gembong,Roti Gembong,344.0,7.0,12.0,52.0,1.5,55,2.0,280,100,Olahan,Roti & Bakery,,80,Roti Gembong Kutai Roti Gembong Samarinda,Kutai Sweet Butter Filled Bun · Roti Gembong Kutai Roti Gembong Samarinda · 1 buah · Kalimantan Timur/Roti & Pastry · src:Recipe calc · conf:medium
idn-donat-cokelat,Donat Cokelat,424.0,6.0,21.0,53.0,1.8,50,2.2,250,100,Olahan,Roti & Bakery,,65,Donat Coklat Donat Glazed Coklat,Chocolate Glazed Doughnut · Donat Coklat Donat Glazed Coklat · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-donat-keju,Donat Keju,419.0,7.5,21.0,50.0,1.5,120,1.9,350,100,Olahan,Roti & Bakery,,65,Donat Cheese Donat Parutan Keju,Cheese Topped Doughnut · Donat Cheese Donat Parutan Keju · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-donat-meses,Donat Meses,426.0,6.0,21.0,54.0,1.6,50,2.1,240,100,Olahan,Roti & Bakery,,65,Donat Ceres Donat Coklat Meses,Chocolate Sprinkle Doughnut · Donat Ceres Donat Coklat Meses · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-kue-bagelen,Kue Bagelen,448.0,7.0,20.0,60.0,2.0,60,2.0,380,100,Olahan,Roti & Bakery,,40,Bagelan Bagelen Mentega Roti Bagelen,Twice Baked Buttered Sweet Rusk · Bagelan Bagelen Mentega Roti Bagelen · 3 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-muffin-cokelat,Muffin Cokelat,383.0,6.0,18.0,50.0,2.0,55,1.8,300,100,Olahan,Roti & Bakery,,70,Muffin Choco Chip Muffin Coklat,Chocolate Chip Muffin · Muffin Choco Chip Muffin Coklat · 1 buah · Nasional/Roti & Pastry · src:USDA analog · conf:medium
idn-muffin-pisang,Muffin Pisang,349.0,5.5,15.0,48.0,1.8,45,1.3,280,100,Olahan,Roti & Bakery,,70,Bolu Muffin Pisang Muffin Banana,Banana Muffin · Bolu Muffin Pisang Muffin Banana · 1 buah · Nasional/Roti & Pastry · src:USDA analog · conf:medium
idn-roti-bakar-srikaya,Roti Bakar Srikaya,338.0,7.0,12.0,50.0,1.9,90,2.0,380,100,Olahan,Roti & Bakery,,110,Roti Bakar Kaya Roti Panggang Srikaya,Grilled Coconut Custard Toast · Roti Bakar Kaya Roti Panggang Srikaya · 1 porsi · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-boy,Roti Boy,376.0,7.0,16.0,51.0,1.6,60,1.9,320,100,Olahan,Roti & Bakery,,70,Kopi Roti Mexican Bun Papa Roti Roti O,Coffee Topped Mexican Bun · Kopi Roti Mexican Bun Papa Roti Roti O · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-gandum,Roti Gandum,264.0,13.0,3.5,45.0,6.0,100,2.5,450,100,Olahan,Roti & Bakery,,50,Roti Gandum Utuh Roti Tawar Gandum Whole Wheat Bread,Whole Wheat Bread · Roti Gandum Utuh Roti Tawar Gandum Whole Wheat Bread · 2 lembar · Nasional/Roti & Pastry · src:USDA analog · conf:high
idn-roti-isi-abon,Roti Isi Abon,330.0,10.0,10.0,50.0,1.5,55,2.4,550,100,Olahan,Roti & Bakery,,60,Roti Abon Roti Manis Abon Sapi,Beef Floss Topped Bun · Roti Abon Roti Manis Abon Sapi · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-isi-cokelat,Roti Isi Cokelat,325.0,7.0,9.0,54.0,1.8,60,2.1,250,100,Olahan,Roti & Bakery,,60,Roti Coklat Roti Manis Isi Coklat,Chocolate Filled Sweet Bun · Roti Coklat Roti Manis Isi Coklat · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-isi-kacang,Roti Isi Kacang,341.0,8.5,11.0,52.0,2.5,60,2.2,260,100,Olahan,Roti & Bakery,,60,Roti Kacang Roti Manis Isi Kacang Tanah,Peanut Filled Sweet Bun · Roti Kacang Roti Manis Isi Kacang Tanah · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-isi-keju,Roti Isi Keju,330.0,9.0,10.5,50.0,1.6,150,1.9,430,100,Olahan,Roti & Bakery,,60,Roti Keju Roti Manis Isi Keju,Cheese Filled Sweet Bun · Roti Keju Roti Manis Isi Keju · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-isi-pisang-cokelat,Roti Isi Pisang Cokelat,302.0,6.5,7.5,52.0,2.0,50,1.9,240,100,Olahan,Roti & Bakery,,65,Roti Isi Pisang Roti Pisang Coklat,Banana Chocolate Filled Bun · Roti Isi Pisang Roti Pisang Coklat · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-isi-srikaya,Roti Isi Srikaya,316.0,7.0,8.0,54.0,1.6,55,2.0,250,100,Olahan,Roti & Bakery,,60,Roti Kaya Roti Manis Srikaya Roti Srikaya,Coconut Custard Filled Bun · Roti Kaya Roti Manis Srikaya Roti Srikaya · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-kasur,Roti Kasur,330.0,8.0,10.0,52.0,1.6,60,2.0,300,100,Olahan,Roti & Bakery,,70,Roti Bantal Roti Kasur Manis,Soft Pillow Sweet Bread · Roti Bantal Roti Kasur Manis · 1 potong · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-manis,Roti Manis,311.0,8.0,7.0,54.0,1.8,60,2.2,280,100,Olahan,Roti & Bakery,,60,Roti Empuk Roti Manis Polos Sweet Bun,Plain Sweet Enriched Bun · Roti Empuk Roti Manis Polos Sweet Bun · 1 buah · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-sobek-cokelat,Roti Sobek Cokelat,316.0,7.0,8.0,54.0,1.8,60,2.0,280,100,Olahan,Roti & Bakery,,70,Roti Sobek Coklat Roti Sobek Isi Cokelat,Chocolate Pull Apart Bread · Roti Sobek Coklat Roti Sobek Isi Cokelat · 2 potong · Nasional/Roti & Pastry · src:Recipe calc · conf:high
idn-roti-sobek-keju,Roti Sobek Keju,328.0,8.5,10.0,51.0,1.6,130,1.9,400,100,Olahan,Roti & Bakery,,70,Roti Sobek Cheese Roti Sobek Isi Keju,Cheese Pull Apart Bread · Roti Sobek Cheese Roti Sobek Isi Keju · 2 potong · Nasional/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-tawar,Roti Tawar,266.0,8.5,3.5,50.0,2.4,130,3.0,490,100,Olahan,Roti & Bakery,,50,Roti Sandwich Roti Tawar Biasa Roti Tawar Putih,White Sandwich Bread · Roti Sandwich Roti Tawar Biasa Roti Tawar Putih · 2 lembar · Nasional/Roti & Pastry · src:FatSecret ID · conf:high
idn-roti-tawar-gandum,Roti Tawar Gandum,247.0,13.0,3.5,41.0,6.0,110,2.5,450,100,Olahan,Roti & Bakery,,32,Roti Gandum Whole Wheat Bread,Whole Wheat Bread · Roti Gandum Whole Wheat Bread · 1 lembar · Nasional/Roti & Pastry · src:USDA analog · conf:high
idn-roti-tawar-putih,Roti Tawar Putih,265.0,9.0,3.3,49.0,2.4,150,3.6,490,100,Olahan,Roti & Bakery,,30,Roti Tawar Biasa White Bread,White Sandwich Bread · Roti Tawar Biasa White Bread · 1 lembar · Nasional/Roti & Pastry · src:USDA analog · conf:high
idn-roti-gambang-manado,Roti Gambang Manado,353.0,6.0,9.0,62.0,2.0,40,1.8,220,100,Olahan,Roti & Bakery,,60,Roti Gambang Manado Klasik Roti Gambang Sulut,Manado Spiced Palm Sugar Bread · Roti Gambang Manado Klasik Roti Gambang Sulut · 1 potong · Sulawesi Utara/Roti & Pastry · src:Recipe calc · conf:medium
idn-roti-canai-padang,Roti Canai Padang,340.0,7.0,16.0,42.0,1.8,40,2.4,420,100,Olahan,Roti & Bakery,,90,Roti Canai Kuah Kari Roti Cane Padang,Padang Flatbread With Curry · Roti Canai Kuah Kari Roti Cane Padang · 1 lembar · Sumatera Barat/Roti & Pastry · src:Recipe calc · conf:medium
idn-sambal-embe,Sambal Embe,235.0,2.5,19.0,13.0,2.5,40,1.4,700,100,Olahan,Sambal & Bumbu,,20,Sambal Bawang Bali Sambel Embe,Balinese Fried Shallot & Garlic Sambal · Sambal Bawang Bali Sambel Embe · 1 sdm · Bali/Sambal · src:Recipe calc · conf:medium
idn-sambal-matah,Sambal Matah,180.0,2.0,15.0,9.0,2.5,35,1.2,620,100,Olahan,Sambal & Bumbu,,20,Sambal Mentah Bali Sambel Matah,Balinese Raw Shallot & Lemongrass Sambal · Sambal Mentah Bali Sambel Matah · 1 sdm · Bali/Sambal · src:Recipe calc · conf:high
idn-sambal-geprek,Sambal Geprek,175.0,2.5,14.5,9.5,3.2,28,1.3,800,100,Olahan,Sambal & Bumbu,,20,Sambal Ayam Geprek,Chili Sambal For Ayam Geprek · Sambal Ayam Geprek · 1 sdm · DI Yogyakarta/Sambal · src:Recipe calc · conf:high
idn-bumbu-gado-gado,Bumbu Gado-Gado,285.0,9.5,19.5,19.0,3.2,42,1.4,650,100,Olahan,Sambal & Bumbu,,45,Bumbu Pecel Gado-Gado Saus Gado-Gado,Peanut Dressing For Gado-Gado · Bumbu Pecel Gado-Gado Saus Gado-Gado · 3 sdm · DKI Jakarta/Sayur · src:Recipe calc · conf:high
idn-duo-sale,Duo Sale,195.0,4.5,13.5,14.0,5.5,55,2.5,820,100,Olahan,Sambal & Bumbu,,18,Duosale Sambal Duo Sale,Gorontalo Dried Chili Sambal · Duosale Sambal Duo Sale · 1 sendok makan · Gorontalo/Sambal · src:Recipe calc · conf:low
idn-sambal-sagela,Sambal Sagela,231.0,12.0,15.0,12.0,3.5,90,3.0,900,100,Olahan,Sambal & Bumbu,,18,Sagela Sambal Sagela Gorontalo,Gorontalo Smoked Fish Chili Sambal · Sagela Sambal Sagela Gorontalo · 1 sendok makan · Gorontalo/Sambal · src:Recipe calc · conf:medium
idn-tempoyak,Tempoyak,175.0,2.0,4.5,32.0,3.5,25,0.8,400,100,Olahan,Sambal & Bumbu,,30,Tempoyak Jambi Tempuyak,Fermented Durian Paste · Tempoyak Jambi Tempuyak · 2 sdm · Jambi/Bumbu & Saus · src:Recipe calc · conf:medium
idn-sambal-dadak,Sambal Dadak,82.0,2.5,4.5,8.5,2.2,35,1.2,620,100,Olahan,Sambal & Bumbu,,20,Sambal Dadakan Sunda Sambel Dadak,Sundanese Fresh Pounded Sambal · Sambal Dadakan Sunda Sambel Dadak · 1 sdm · Jawa Barat/Sambal · src:Recipe calc · conf:medium
idn-sambal-hejo,Sambal Hejo,110.0,2.8,8.0,7.0,2.5,40,1.3,580,100,Olahan,Sambal & Bumbu,,20,Sambal Ijo Sunda Sambel Hejo,Sundanese Green Chilli Sambal · Sambal Ijo Sunda Sambel Hejo · 1 sdm · Jawa Barat/Sambal · src:Recipe calc · conf:medium
idn-sambal-oncom,Sambal Oncom,148.0,8.0,8.5,10.0,3.0,60,2.2,480,100,Olahan,Sambal & Bumbu,,40,Sambal Oncom Sunda Sambel Oncom,Fermented Oncom Chilli Sambal · Sambal Oncom Sunda Sambel Oncom · 2 sdm · Jawa Barat/Tahu & Tempe · src:Recipe calc · conf:medium
idn-sambal-bajak,Sambal Bajak,180.0,3.0,12.0,15.0,2.8,40,1.5,900,100,Olahan,Sambal & Bumbu,,15,Sambal Bajack Sambal Bajag,Cooked Fried Chili Paste Sambal · Sambal Bajack Sambal Bajag · 1 sdm · Jawa Tengah/Sambal · src:Recipe calc · conf:high
idn-koya-soto,Koya Soto,476.0,16.0,28.0,40.0,3.0,60,2.4,880,100,Olahan,Sambal & Bumbu,,8,Bubuk Koya Koya Bawang,Cracker & Garlic Sprinkle · Bubuk Koya Koya Bawang · 1 sdm · Jawa Timur/Soto & Sup · src:Recipe calc · conf:medium
idn-petis-udang,Petis Udang,165.0,12.0,1.5,26.0,0.5,90,2.0,3200,100,Olahan,Sambal & Bumbu,,10,Petis Hitam Petis Sidoarjo,Shrimp Paste Reduction · Petis Hitam Petis Sidoarjo · 1 sdt · Jawa Timur/Seafood · src:Recipe calc · conf:medium
idn-sambal-bawang,Sambal Bawang,190.0,2.5,16.0,9.0,3.0,25,1.2,700,100,Olahan,Sambal & Bumbu,,15,Sambal Bawang Merah Sambal Bawang Putih,Shallot And Garlic Chili Sambal · Sambal Bawang Merah Sambal Bawang Putih · 1 sdm · Jawa Timur/Sambal · src:Recipe calc · conf:high
idn-sambal-korek,Sambal Korek,210.0,2.2,19.0,8.0,2.8,22,1.1,750,100,Olahan,Sambal & Bumbu,,12,Sambal Korek Lamongan,Crushed Raw Chili Sambal With Hot Oil · Sambal Korek Lamongan · 1 sdm · Jawa Timur/Sambal · src:Recipe calc · conf:high
idn-sambal-pecel,Sambal Pecel,478.0,17.0,30.0,35.0,6.0,80,3.0,720,100,Olahan,Sambal & Bumbu,,20,Bumbu Pecel Sambel Pecel Madiun,Javanese Peanut Chili Sauce · Bumbu Pecel Sambel Pecel Madiun · 1 sdm · Jawa Timur/Sayur · src:NilaiGizi · conf:high
idn-bumbu-habang,Bumbu Habang,208.0,2.0,16.0,14.0,3.0,30,2.0,900,100,Olahan,Sambal & Bumbu,,30,Bumbu Merah Banjar Sambal Habang,Banjarese Dried Red Chilli Paste · Bumbu Merah Banjar Sambal Habang · 2 sdm · Kalimantan Selatan/Bumbu & Saus · src:Recipe calc · conf:medium
idn-sambal-acan-banjar,Sambal Acan Banjar,130.0,4.0,6.0,15.0,3.0,60,2.0,1600,100,Olahan,Sambal & Bumbu,,20,Acan Banjar Sambal Acan,Banjarese Shrimp Paste Chilli Sambal · Acan Banjar Sambal Acan · 2 sdm · Kalimantan Selatan/Sambal · src:Recipe calc · conf:medium
idn-sambal-raja,Sambal Raja,176.0,5.0,12.0,12.0,2.5,40,1.6,700,100,Olahan,Sambal & Bumbu,,40,Sambal Raja Kutai Sambal Raja Tenggarong,Kutai Royal Mixed Sambal · Sambal Raja Kutai Sambal Raja Tenggarong · 2 sdm · Kalimantan Timur/Sambal · src:Recipe calc · conf:medium
idn-calok,Calok,95.0,12.0,2.0,7.0,0.4,150,1.8,3000,100,Olahan,Sambal & Bumbu,,15,Calok Bangka Cencalok,Bangka Fermented Shrimp Condiment · Calok Bangka Cencalok · 1 sdm · Kepulauan Bangka Belitung/Bumbu & Saus · src:Recipe calc · conf:low
idn-sambal-seruit,Sambal Seruit,120.0,3.5,6.0,12.5,2.5,50,1.8,950,100,Olahan,Sambal & Bumbu,,25,Sambal Lampung Sambal Seruit Terasi,Lampung Terasi & Mango Sambal · Sambal Lampung Sambal Seruit Terasi · 1 sdm · Lampung/Sambal · src:Recipe calc · conf:medium
idn-sambal-tempoyak-lampung,Sambal Tempoyak Lampung,190.0,5.0,9.0,22.0,3.0,60,1.5,800,100,Olahan,Sambal & Bumbu,,30,Sambal Tempoyak Tempoyak Lampung,Lampung Stir-Fried Fermented Durian Sambal · Sambal Tempoyak Tempoyak Lampung · 2 sdm · Lampung/Sambal · src:Recipe calc · conf:medium
idn-colo-colo,Colo-Colo,84.0,1.6,4.0,10.5,1.8,25,1.0,780,100,Olahan,Sambal & Bumbu,,30,Dabu-Dabu Maluku Sambal Colo-Colo,"Moluccan Fresh Chilli, Tomato & Lime Sambal · Dabu-Dabu Maluku Sambal Colo-Colo · 2 sdm · Maluku/Sambal · src:Recipe calc · conf:medium"
idn-acar-timun,Acar Timun,45.0,0.6,0.1,10.5,0.8,15,0.3,450,100,Olahan,Sambal & Bumbu,,30,Acar Mentimun Acar Segar,Pickled Cucumber And Carrot · Acar Mentimun Acar Segar · 2 sdm · Nasional/Sayur · src:Recipe calc · conf:high
idn-bawang-goreng,Bawang Goreng,480.0,4.0,35.0,36.0,4.0,60,2.0,60,100,Olahan,Sambal & Bumbu,,8,Bawang Merah Goreng,Crispy Fried Shallots · Bawang Merah Goreng · 1 sdm · Nasional/Gorengan · src:Recipe calc · conf:medium
idn-bumbu-kacang-sate,Bumbu Kacang Sate,300.0,11.0,20.0,20.0,3.0,45,1.4,620,100,Olahan,Sambal & Bumbu,,50,Bumbu Sate Sambal Kacang Sate Saus Kacang Sate,Satay Peanut Sauce · Bumbu Sate Sambal Kacang Sate Saus Kacang Sate · 2 sdm (1 porsi sate) · Nasional/Kacang & Camilan · src:Recipe calc · conf:high
idn-kecap-asin,Kecap Asin,55.0,8.0,0.1,5.0,0.8,20,1.5,5500,100,Olahan,Sambal & Bumbu,,15,Kecap Asin Botol Soy Sauce,Salty Soy Sauce · Kecap Asin Botol Soy Sauce · 1 sdm · Nasional/Bumbu & Saus · src:USDA analog · conf:high
idn-kecap-manis,Kecap Manis,270.0,3.0,0.1,64.0,0.5,30,1.5,2500,100,Olahan,Sambal & Bumbu,,15,Kecap Manis Botol,Indonesian Sweet Soy Sauce · Kecap Manis Botol · 1 sdm · Nasional/Bumbu & Saus · src:FatSecret ID · conf:high
idn-kelapa-parut-sangrai,Kelapa Parut Sangrai,420.0,4.5,36.0,18.0,10.0,20,2.5,20,100,Olahan,Sambal & Bumbu,,20,Kelapa Gongseng Kelapa Sangrai,Toasted Grated Coconut · Kelapa Gongseng Kelapa Sangrai · 2 sdm · Nasional/Bumbu & Saus · src:TKPI · conf:medium
idn-mayones,Mayones,680.0,1.0,75.0,2.5,0.0,8,0.2,600,100,Olahan,Sambal & Bumbu,,14,Mayo Mayonaise,Mayonnaise · Mayo Mayonaise · 1 sdm · Nasional/Bumbu & Saus · src:USDA analog · conf:high
idn-sambal-kacang,Sambal Kacang,300.0,10.0,21.0,19.0,3.5,45,1.5,700,100,Olahan,Sambal & Bumbu,,30,Bumbu Sate Kacang Saus Kacang,Peanut Sauce For Satay · Bumbu Sate Kacang Saus Kacang · 2 sdm · Nasional/Kacang & Camilan · src:Recipe calc · conf:high
idn-sambal-kecap,Sambal Kecap,120.0,2.0,0.6,27.0,1.2,25,1.0,1500,100,Olahan,Sambal & Bumbu,,15,Sambal Kecap Manis,Sweet Soy Chili Dipping Sambal · Sambal Kecap Manis · 1 sdm · Nasional/Sambal · src:Recipe calc · conf:high
idn-sambal-kecap-sate,Sambal Kecap Sate,110.0,2.5,0.5,24.0,0.8,25,1.2,1800,100,Olahan,Sambal & Bumbu,,30,Kecap Sambal Sate Sambal Kecap,Sweet Soy Chilli Dip For Satay · Kecap Sambal Sate Sambal Kecap · 2 sdm · Nasional/Sambal · src:Recipe calc · conf:medium
idn-sambal-rawit-mentah,Sambal Rawit Mentah,85.0,2.8,2.5,14.0,5.5,25,1.4,800,100,Olahan,Sambal & Bumbu,,12,Sambal Mentah Rawit Sambal Uleg Mentah,Raw Bird's Eye Chili Sambal · Sambal Mentah Rawit Sambal Uleg Mentah · 1 sdm · Nasional/Sambal · src:Recipe calc · conf:medium
idn-sambal-terasi,Sambal Terasi,105.0,3.5,6.0,9.5,2.0,40,1.4,900,100,Olahan,Sambal & Bumbu,,20,Sambal Terasi Matang Sambel Terasi,Shrimp Paste Chilli Sambal · Sambal Terasi Matang Sambel Terasi · 1 sdm · Nasional/Sambal · src:Recipe calc · conf:high
idn-sambal-tomat,Sambal Tomat,130.0,2.0,10.0,9.0,2.2,20,0.9,650,100,Olahan,Sambal & Bumbu,,15,Sambal Lado Tomat,Tomato Chili Sambal · Sambal Lado Tomat · 1 sdm · Nasional/Sambal · src:Recipe calc · conf:high
idn-saus-sambal-botol,Saus Sambal Botol,105.0,1.0,0.3,25.0,1.0,15,0.7,1200,100,Olahan,Sambal & Bumbu,,15,Chili Sauce Saus Sambal,Bottled Chili Sauce · Chili Sauce Saus Sambal · 1 sdm · Nasional/Sambal · src:FatSecret ID · conf:high
idn-saus-tiram,Saus Tiram,90.0,2.0,0.3,20.0,0.3,30,0.5,3000,100,Olahan,Sambal & Bumbu,,16,Oyster Sauce Saori Saus Tiram,Oyster Sauce · Oyster Sauce Saori Saus Tiram · 1 sdm · Nasional/Bumbu & Saus · src:FatSecret ID · conf:medium
idn-saus-tomat-botol,Saus Tomat Botol,90.0,1.2,0.2,21.5,0.8,15,0.5,900,100,Olahan,Sambal & Bumbu,,15,Ketchup Saus Tomat,Bottled Tomato Ketchup · Ketchup Saus Tomat · 1 sdm · Nasional/Bumbu & Saus · src:USDA analog · conf:high
idn-serundeng-kelapa,Serundeng Kelapa,400.0,5.0,28.0,33.0,8.0,30,2.0,500,100,Olahan,Sambal & Bumbu,,20,Sambal Serundeng Serundeng,Spiced Toasted Coconut Relish · Sambal Serundeng Serundeng · 2 sdm · Nasional/Bumbu & Saus · src:Recipe calc · conf:medium
idn-terasi-bakar,Terasi Bakar,155.0,30.0,3.5,2.0,0.5,100,3.0,4200,100,Olahan,Sambal & Bumbu,,5,Belacan Bakar Terasi Panggang,Grilled Shrimp Paste · Belacan Bakar Terasi Panggang · 1 sdt · Nasional/Bumbu & Saus · src:TKPI · conf:medium
idn-sambal-luat,Sambal Luat,110.0,2.5,6.0,12.0,3.0,40,1.8,800,100,Olahan,Sambal & Bumbu,,20,Sambal Lu'at Sambal Lu'at Kupang,"Timorese Chilli, Lime & Basil Sambal · Sambal Lu'at Sambal Lu'at Kupang · 1 sdm · Nusa Tenggara Timur/Sambal · src:Recipe calc · conf:medium"
idn-bakasang,Bakasang,95.0,13.5,2.5,4.0,0.3,60,2.5,2400,100,Olahan,Sambal & Bumbu,,15,Bakasang Manado Kecap Ikan Fermentasi,Fermented Fish Condiment · Bakasang Manado Kecap Ikan Fermentasi · 1 sendok makan · Sulawesi Utara/Bumbu & Saus · src:Estimate · conf:low
idn-bumbu-rica-rica,Bumbu Rica-Rica,132.0,2.5,8.5,11.5,3.2,45,1.5,750,100,Olahan,Sambal & Bumbu,,30,Bumbu Rica Sambal Rica-Rica,Rica-Rica Chili Paste · Bumbu Rica Sambal Rica-Rica · 2 sendok makan · Sulawesi Utara/Gulai & Kari · src:Recipe calc · conf:medium
idn-bumbu-woku,Bumbu Woku,146.0,3.0,10.0,11.0,3.5,55,1.8,700,100,Olahan,Sambal & Bumbu,,30,Bumbu Woku Manado,Woku Spice Paste · Bumbu Woku Manado · 2 sendok makan · Sulawesi Utara/Gulai & Kari · src:Recipe calc · conf:medium
idn-dabu-dabu-bakar,Dabu-Dabu Bakar,110.0,2.0,7.5,8.5,2.8,28,1.0,480,100,Olahan,Sambal & Bumbu,,20,Sambal Dabu-Dabu Bakar,Grilled Chili Relish · Sambal Dabu-Dabu Bakar · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:medium
idn-dabu-dabu-iris,Dabu-Dabu Iris,96.0,1.5,6.5,8.0,2.5,25,0.8,450,100,Olahan,Sambal & Bumbu,,20,Dabu Dabu Mentah Dabu-Dabu Manado,Fresh Sliced Chili Relish · Dabu Dabu Mentah Dabu-Dabu Manado · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:high
idn-dabu-dabu-lilang,Dabu-Dabu Lilang,140.0,1.4,12.0,7.0,2.2,24,0.8,460,100,Olahan,Sambal & Bumbu,,20,Dabu Dabu Lilang Dabu-Dabu Siram Minyak,Chili Relish With Hot Oil · Dabu Dabu Lilang Dabu-Dabu Siram Minyak · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:medium
idn-dabu-dabu-roa,Dabu-Dabu Roa,165.0,8.0,10.5,9.5,2.6,70,2.0,700,100,Olahan,Sambal & Bumbu,,20,Dabu Dabu Roa Manado,Chili Relish With Smoked Fish · Dabu Dabu Roa Manado · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:medium
idn-sambal-goroho,Sambal Goroho,135.0,2.0,8.0,15.0,2.8,25,1.0,520,100,Olahan,Sambal & Bumbu,,20,Sambal Pisang Goroho,Goroho Banana Chili Sambal · Sambal Pisang Goroho · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:low
idn-sambal-roa,Sambal Roa,226.0,13.5,14.0,11.5,3.2,100,3.0,880,100,Olahan,Sambal & Bumbu,,18,Sambal Ikan Roa Sambal Roa Manado,Smoked Halfbeak Chili Sambal · Sambal Ikan Roa Sambal Roa Manado · 1 sendok makan · Sulawesi Utara/Sambal · src:Recipe calc · conf:high
